class name;;Method name;;number of detected pattern;;method Declaration;;parameter;;number of occurrences;;occurrenceType;;unitOnwhichOccurrenceIsDetected;;commentFragment
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d9 = virtualinvoke r2.<java.awt.geom.AffineTransform: double getScaleY()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d12 = virtualinvoke r2.<java.awt.geom.AffineTransform: double getTranslateX()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d13 = virtualinvoke r2.<java.awt.geom.AffineTransform: double getTranslateY()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.TexturePaintContext;;makeRaster;;1;;static synchronized java.awt.image.WritableRaster makeRaster(java.awt.image.ColorModel, java.awt.image.Raster, int, int);;;;;;;;;;
*;; * ;; * ;;*;;r0;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r13 = virtualinvoke r0.<java.awt.image.ColorModel: java.awt.image.WritableRaster createCompatibleWritableRaster(int,int)>(i0, i1);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
java.awt.TexturePaintContext;;makeByteRaster;;1;;static synchronized java.awt.image.WritableRaster makeByteRaster(java.awt.image.Raster, int, int);;;;;;;;;;
*;; * ;; * ;;*;;r0;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r5 = virtualinvoke r0.<java.awt.image.Raster: java.awt.image.WritableRaster createCompatibleWritableRaster(int,int)>(i0, i1);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
java.awt.TexturePaintContext;;blend;;1;;public static int blend(int[], int, int);;;;;;;;;;
*;; * ;; * ;;*;;r0;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;i7 = r0[i6];;pattern detected param  r0 must not be null  because used in  ArrayRef 
java.awt.image.ComponentSampleModel;;<init>;;1;;public void <init>(int, int, int, int, int, int[]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r1.<java.lang.Object: java.lang.Object clone()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;<init>;;2;;public void <init>(int, int, int, int, int, int[], int[]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;5;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r6 = virtualinvoke r1.<java.lang.Object: java.lang.Object clone()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;i5 = r1[0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i9 = r1[i6];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;i5 = r1[i6];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i10 = r1[i6];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r3 = virtualinvoke r2.<java.lang.Object: java.lang.Object clone()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;orderBands;;1;;int[] orderBands(int[], int);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i11 = r1[$i10];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i13 = r1[$i12];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.ComponentSampleModel;;createSubsetSampleModel;;1;;public java.awt.image.SampleModel createSubsetSampleModel(int[]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i7 = r1[i0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i9 = r1[i0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.ComponentSampleModel;;getDataElements;;1;;public java.lang.Object getDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r2;;5;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i19 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int,int)>($i16, $i18);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i24 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int,int)>($i21, $i23);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i29 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int,int)>($i26, $i28);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$f0 = virtualinvoke r2.<java.awt.image.DataBuffer: float getElemFloat(int,int)>($i30, $i32);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d0 = virtualinvoke r2.<java.awt.image.DataBuffer: double getElemDouble(int,int)>($i33, $i35);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;getPixel;;1;;public int[] getPixel(int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i15 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int,int)>($i12, $i14);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;getPixels;;1;;public int[] getPixels(int, int, int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i30 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int,int)>($i27, $i29);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;getSample;;1;;public int getSample(int, int, int, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i3 = virtualinvoke r1.<java.awt.image.DataBuffer: int getElem(int,int)>($i6, $i13);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;getSampleFloat;;1;;public float getSampleFloat(int, int, int, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;f0 = virtualinvoke r1.<java.awt.image.DataBuffer: float getElemFloat(int,int)>($i5, $i12);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;getSampleDouble;;1;;public double getSampleDouble(int, int, int, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;d0 = virtualinvoke r1.<java.awt.image.DataBuffer: double getElemDouble(int,int)>($i5, $i12);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;getSamples;;1;;public int[] getSamples(int, int, int, int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i23 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int,int)>($i22, i8);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;setDataElements;;1;;public void setDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r2;;5;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int,int)>($i16, $i18, $s20);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int,int)>($i21, $i23, $i25);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int,int)>($i26, $i28, $i29);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElemFloat(int,int,float)>($i30, $i32, $f0);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElemDouble(int,int,double)>($i33, $i35, $d0);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;setPixel;;2;;public void setPixel(int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i14 = r1[i3];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int,int)>($i11, $i13, $i14);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;setPixels;;2;;public void setPixels(int, int, int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i27 = r1[$i26];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int,int)>($i23, $i25, $i27);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;setSample;;1;;public void setSample(int, int, int, int, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.DataBuffer: void setElem(int,int,int)>($i6, $i13, i3);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;setSample;;1;;public void setSample(int, int, int, float, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.DataBuffer: void setElemFloat(int,int,float)>($i5, $i12, f0);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;setSample;;1;;public void setSample(int, int, int, double, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.DataBuffer: void setElemDouble(int,int,double)>($i5, $i12, d0);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentSampleModel;;setSamples;;2;;public void setSamples(int, int, int, int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i22 = r1[$i10];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int,int)>($i21, i8, $i22);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.datatransfer.DataFlavor;;tryToLoadClass;;1;;protected static final java.lang.Class tryToLoadClass(java.lang.String, java.lang.ClassLoader) throws java.lang.ClassNotFoundException;;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r9;;pattern detected param  r1 must not be null  otherwise an exception is thrown 
java.awt.datatransfer.DataFlavor;;<init>;;1;;public void <init>(java.lang.Class, java.lang.String);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r3;;pattern detected param  r1 must not be null  otherwise an exception is thrown 
java.awt.datatransfer.DataFlavor;;<init>;;1;;public void <init>(java.lang.String, java.lang.String);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r4;;pattern detected param  r1 must not be null  otherwise an exception is thrown 
java.awt.datatransfer.DataFlavor;;<init>;;1;;public void <init>(java.lang.String, java.lang.String, java.lang.ClassLoader) throws java.lang.ClassNotFoundException;;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r5;;pattern detected param  r1 must not be null  otherwise an exception is thrown 
java.awt.datatransfer.DataFlavor;;<init>;;1;;public void <init>(java.lang.String) throws java.lang.ClassNotFoundException;;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r3;;pattern detected param  r1 must not be null  otherwise an exception is thrown 
java.awt.datatransfer.DataFlavor;;getReaderForText;;1;;public java.io.Reader getReaderForText(java.awt.datatransfer.Transferable) throws java.awt.datatransfer.UnsupportedFlavorException, java.io.IOException;;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r2 = interfaceinvoke r1.<java.awt.datatransfer.Transferable: java.lang.Object getTransferData(java.awt.datatransfer.DataFlavor)>(r0);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.datatransfer.DataFlavor;;getParameter;;1;;public java.lang.String getParameter(java.lang.String);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;"$z0 = virtualinvoke r1.<java.lang.String: boolean equals(java.lang.Object)>(""humanPresentableName"")";;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.datatransfer.DataFlavor;;isMimeTypeEqual;;1;;public boolean isMimeTypeEqual(java.lang.String);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r3;;pattern detected param  r1 must not be null  otherwise an exception is thrown 
java.awt.datatransfer.DataFlavor;;isMimeTypeEqual;;1;;public final boolean isMimeTypeEqual(java.awt.datatransfer.DataFlavor);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r2 = r1.<java.awt.datatransfer.DataFlavor: java.awt.datatransfer.MimeType mimeType>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.datatransfer.DataFlavor;;writeExternal;;1;;public synchronized void writeExternal(java.io.ObjectOutput) throws java.io.IOException;;;;;;;;;;
*;; * ;; * ;;*;;r1;;3;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<java.io.ObjectOutput: void writeObject(java.lang.Object)>($r5);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<java.io.ObjectOutput: void writeObject(java.lang.Object)>(null);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<java.io.ObjectOutput: void writeObject(java.lang.Object)>($r7);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.datatransfer.DataFlavor;;readExternal;;1;;public synchronized void readExternal(java.io.ObjectInput) throws java.io.IOException, java.lang.ClassNotFoundException;;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r4 = interfaceinvoke r1.<java.io.ObjectInput: java.lang.Object readObject()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r17 = interfaceinvoke r1.<java.io.ObjectInput: java.lang.Object readObject()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.color.ICC_Profile;;getProfileDataFromStream;;1;;static byte[] getProfileDataFromStream(java.io.InputStream) throws java.io.IOException;;;;;;;;;;
*;; * ;; * ;;*;;r0;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i4 = virtualinvoke r0.<java.io.InputStream: int read(byte[],int,int)>(r1, i1, i0);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i24 = virtualinvoke r0.<java.io.InputStream: int read(byte[],int,int)>(r2, i23, i22);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
java.awt.color.ICC_Profile;;getDeferredInstance;;1;;static java.awt.color.ICC_Profile getDeferredInstance(sun.java2d.cmm.ProfileDeferralInfo);;;;;;;;;;
*;; * ;; * ;;*;;r0;;3;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r1 = r0.<sun.java2d.cmm.ProfileDeferralInfo: java.lang.String filename>;;pattern detected param  r0 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r0.<sun.java2d.cmm.ProfileDeferralInfo: int colorSpaceType>;;pattern detected param  r0 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i1 = r0.<sun.java2d.cmm.ProfileDeferralInfo: int colorSpaceType>;;pattern detected param  r0 must not be null  because used in  FieldRef 
java.awt.color.ICC_Profile;;write;;1;;public void write(java.io.OutputStream) throws java.io.IOException;;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.io.OutputStream: void write(byte[])>(r2);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.color.ICC_Profile;;intFromBigEndian;;1;;static int intFromBigEndian(byte[], int);;;;;;;;;;
*;; * ;; * ;;*;;r0;;4;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$b1 = r0[i0];;pattern detected param  r0 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$b5 = r0[$i4];;pattern detected param  r0 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$b10 = r0[$i9];;pattern detected param  r0 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$b15 = r0[$i14];;pattern detected param  r0 must not be null  because used in  ArrayRef 
java.awt.color.ICC_Profile;;intToBigEndian;;1;;static void intToBigEndian(int, byte[], int);;;;;;;;;;
*;; * ;; * ;;*;;r0;;4;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;r0[i1] = $b3;;pattern detected param  r0 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;r0[$i4] = $b6;;pattern detected param  r0 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;r0[$i7] = $b9;;pattern detected param  r0 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;r0[$i10] = $b11;;pattern detected param  r0 must not be null  because used in  ArrayRef 
java.awt.color.ICC_Profile;;shortFromBigEndian;;1;;static short shortFromBigEndian(byte[], int);;;;;;;;;;
*;; * ;; * ;;*;;r0;;2;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$b1 = r0[i0];;pattern detected param  r0 must not be null  because used in  ArrayRef 
